"status" "family" "pval" "qval" "gene_short_name" "num_cells_expressed"
"ENSMUSG00000086167" "OK" "tobit" 0.205021570199899 0.269720442203553 "Gm13827" 40
"ENSMUSG00000086172" "OK" "tobit" 0.2349651242227 0.302829502271085 "2700068H02Rik" 16
"ENSMUSG00000086174" "OK" "tobit" 0.119165694369715 0.169381782419513 "Gm6425" 34
"ENSMUSG00000086186" "OK" "tobit" 0.286695311881397 0.358537553730084 "Ccdc34os" 13
"ENSMUSG00000086187" "OK" "tobit" 3.14860003646676e-07 1.06680869127828e-06 "Gm12860" 57
"ENSMUSG00000086196" "OK" "tobit" 0.530221146155449 0.596578772383323 "Gm13571" 20
"ENSMUSG00000086199" "OK" "tobit" 0.526642559399396 0.59301538551296 "Bcas3os1" 28
"ENSMUSG00000086212" "OK" "tobit" 0.564095469625412 0.627949112135366 "Mkln1os" 18
"ENSMUSG00000086213" "OK" "tobit" 0.0300659535074513 0.0499628185251733 "A330040F15Rik" 159
"ENSMUSG00000086216" "OK" "tobit" 9.9391183630632e-301 8.03750132931386e-299 "Gm13610" 16
"ENSMUSG00000086219" "OK" "tobit" 0.547815911269519 0.612851651159082 "Srrm4os" 34
"ENSMUSG00000086224" "OK" "tobit" 0.00919748545884678 0.0170184618868458 "2700069I18Rik" 143
"ENSMUSG00000086231" "OK" "tobit" 0.488203556049093 0.5573340797593 "Rapgef4os3" 17
"NA.707" NA NA NA NA NA NA
"ENSMUSG00000086241" "OK" "tobit" 0.00330626860083966 0.00669447589720345 "4930483K19Rik" 37
"ENSMUSG00000086247" "OK" "tobit" 0.0988791049141105 0.143703815595879 "Gm15787" 74
"ENSMUSG00000086248" "OK" "tobit" 3.59218315287688e-18 2.63349227442639e-17 "Gm16127" 20
"ENSMUSG00000086265" "OK" "tobit" 0.000722900404760367 0.0016319571877869 "Marcksl1-ps4" 374
"ENSMUSG00000086266" "OK" "tobit" 0.215748770631045 0.281473208865097 "Igf2os" 118
"ENSMUSG00000086267" "OK" "tobit" 4.60597522799952e-08 1.67942736056573e-07 "Gm12496" 24
"ENSMUSG00000086282" "OK" "tobit" 0.177779258091328 0.239039806646381 "Sox5os4" 58
"NA.708" NA NA NA NA NA NA
"ENSMUSG00000086288" "OK" "tobit" 0.0189238790273009 0.0328849339527157 "Gm15265" 42
"ENSMUSG00000086290" "OK" "tobit" 0.414330997032138 0.487249317625715 "Snhg12" 332
"ENSMUSG00000086292" "OK" "tobit" 0.061824246358458 0.0949805471340079 "Gm16052" 18
"ENSMUSG00000086296" "OK" "tobit" 0.901705647391061 0.919693340485735 "D030055H07Rik" 36
"ENSMUSG00000086298" "OK" "tobit" 3.20048552621531e-162 1.65776782975532e-160 "Gm11716" 61
"ENSMUSG00000086311" "OK" "tobit" 0.601142041556024 0.661168646080284 "Gm12122" 21
"ENSMUSG00000086316" "OK" "tobit" 1.34839480056658e-08 5.14865275571677e-08 "2210013O21Rik" 398
"ENSMUSG00000086320" "OK" "tobit" 1.30951706886552e-06 4.15199950820535e-06 "Gm12840" 233
"ENSMUSG00000086324" "OK" "tobit" 0.033790762428375 0.0555066415680115 "Gm15564" 447
"ENSMUSG00000086328" "OK" "tobit" 0.0869710285562506 0.128410880541833 "2700033N17Rik" 120
"ENSMUSG00000086330" "OK" "tobit" 0.00838916392773452 0.0156562166789818 "1700007J10Rik" 348
"ENSMUSG00000086341" "OK" "tobit" 0.399688013056187 0.472553707812961 "Gm15932" 19
"ENSMUSG00000086342" "OK" "tobit" 0.214527756233484 0.280203126188769 "Gm12932" 38
"ENSMUSG00000086344" "OK" "tobit" 0.151632379689009 0.208354852021742 "Gm11345" 34
"ENSMUSG00000086350" "OK" "tobit" 0.00274552690506214 0.0056404840221207 "B230369F24Rik" 45
"ENSMUSG00000086368" "OK" "tobit" 0.137413776697098 0.191742966867594 "Gm13830" 39
"ENSMUSG00000086370" "OK" "tobit" 0.000983803701768927 0.00217509954987272 "Ftx" 181
"ENSMUSG00000086372" "OK" "tobit" 0.0656588129494646 0.100056935414769 "Gm16246" 58
"ENSMUSG00000086382" "OK" "tobit" 0.942750625259555 0.953070091691091 "Chrna1os" 25
"ENSMUSG00000086390" "OK" "tobit" 0.00619365570850908 0.0118892385830046 "1810019D21Rik" 338
"ENSMUSG00000086391" "OK" "tobit" 0.648980691748142 0.70407244504458 "1700042O10Rik" 24
"ENSMUSG00000086392" "OK" "tobit" 0.341638316441039 0.414403073859781 "Mccc1os" 27
"ENSMUSG00000086395" "OK" "tobit" 0 0 "A630014C17Rik" 12
"ENSMUSG00000086399" "OK" "tobit" 0.844228543474246 0.871741694803855 "Gm16144" 10
"ENSMUSG00000086401" "OK" "tobit" 0.174396583791513 0.235129793560351 "Gm15559" 36
"ENSMUSG00000086404" "OK" "tobit" 0.614904250253834 0.673521107879081 "Gm6787" 12
"ENSMUSG00000086407" "OK" "tobit" 0 0 "Gm14123" 11
"ENSMUSG00000086414" "OK" "tobit" 0.125336682426298 0.177120757530031 "Gm15645" 113
"ENSMUSG00000086420" "OK" "tobit" 0.988648743982952 0.990711423919187 "Gm8865" 40
"ENSMUSG00000086421" "OK" "tobit" 0.624565038725608 0.682402495695854 "Gm14091" 46
"ENSMUSG00000086429" "OK" "tobit" 0.235197597025739 0.302981299809653 "Gt(ROSA)26Sor" 332
"ENSMUSG00000086432" "OK" "tobit" 2.49778403769533e-05 6.8565772423746e-05 "B430119L08Rik" 244
"ENSMUSG00000086433" "OK" "tobit" 0.0983926656178727 0.143129562384518 "Rsf1os1" 11
"ENSMUSG00000086436" "OK" "tobit" 0.129599758731794 0.182332342969903 "Gm13690" 21
"ENSMUSG00000086437" "OK" "tobit" 5.795961914623e-10 2.47411591384729e-09 "Gm13021" 233
"ENSMUSG00000086442" "OK" "tobit" 0.198085667860311 0.262118703922686 "Gm11722" 18
"ENSMUSG00000086446" "OK" "tobit" 0.401791558521687 0.474757432724671 "Prkag2os1" 16
"ENSMUSG00000086448" "OK" "tobit" 0.700285731224295 0.748501506501118 "9330162012Rik" 23
"ENSMUSG00000086450" "OK" "tobit" 0.0221266865101843 0.0378693425317375 "Macrod2os1" 155
"ENSMUSG00000086451" "OK" "tobit" 0.0155310712212911 0.0275078197404698 "4933431K23Rik" 24
"ENSMUSG00000086453" "OK" "tobit" 0.254577883777581 0.324309552955687 "Gm11457" 50
"ENSMUSG00000086454" "OK" "tobit" 0.0453461404333582 0.0720248848450473 "4930500J02Rik" 46
"ENSMUSG00000086455" "OK" "tobit" 0.0251898575162933 0.0425513419624052 "Gm11815" 77
"ENSMUSG00000086464" "OK" "tobit" 6.14220148159336e-66 1.84732245698776e-64 "Gm15835" 14
"ENSMUSG00000086465" "OK" "tobit" 0.36495447317605 0.438387904497188 "Gm16049" 13
"ENSMUSG00000086468" "OK" "tobit" 0.022554392463367 0.0384974284454412 "Etaa1os" 42
"ENSMUSG00000086472" "OK" "tobit" 0 0 "Gm16172" 20
"ENSMUSG00000086474" "OK" "tobit" 0.107185948005888 0.154332964743217 "9130204K15Rik" 101
"ENSMUSG00000086475" "OK" "tobit" 0.567922614266851 0.631512097385267 "Gm12139" 74
"ENSMUSG00000086477" "OK" "tobit" 0.936732251207276 0.948036918564288 "Gm15506" 58
"ENSMUSG00000086480" "OK" "tobit" 0.2948180574143 0.36670063642915 "Gm15287" 28
"NA.709" NA NA NA NA NA NA
"NA.710" NA NA NA NA NA NA
"ENSMUSG00000086495" "OK" "tobit" 0.00534043035867167 0.0103923660141124 "Gm13778" 25
"ENSMUSG00000086502" "OK" "tobit" 9.47494823492697e-06 2.74297588170945e-05 "B130055M24Rik" 205
"ENSMUSG00000086503" "OK" "tobit" 0.0372167564055775 0.0604514848358684 "Xist" 166
"ENSMUSG00000086506" "OK" "tobit" 0.157763398650447 0.215732022138692 "Gm15911" 24
"ENSMUSG00000086507" "OK" "tobit" 2.03500245786396e-21 1.73412843855612e-20 "Adap2os" 310
"NA.711" NA NA NA NA NA NA
"ENSMUSG00000086526" "OK" "tobit" 0.00631029716934358 0.0120897147508879 "Gm12762" 30
"NA.712" NA NA NA NA NA NA
"NA.713" NA NA NA NA NA NA
"ENSMUSG00000086537" "OK" "tobit" 0.00932813457582941 0.017246113732287 "Nespas" 106
"ENSMUSG00000086549" "OK" "tobit" 0.0765044450149286 0.11464486506992 "Gm13648" 30
"ENSMUSG00000086554" "OK" "tobit" 0.441563999772208 0.5135972258303 "9530034E10Rik" 28
"ENSMUSG00000086563" "OK" "tobit" 0.00717740325551529 0.0135851255791638 "Gm14136" 78
"ENSMUSG00000086567" "OK" "tobit" 0.0141979714302254 0.0253249884277596 "Gm2830" 74
"ENSMUSG00000086568" "OK" "tobit" 4.9887905620258e-05 0.000132073376328894 "9130020K20Rik" 186
"ENSMUSG00000086573" "OK" "tobit" 0.0191911167106889 0.0332727193026054 "Gm15384" 88
"ENSMUSG00000086580" "OK" "tobit" 0.0336014637395202 0.0552243052956651 "Gm15280" 30
"ENSMUSG00000086583" "OK" "tobit" 0.0133296110340858 0.0239079251884418 "Gm15500" 152
"ENSMUSG00000086584" "OK" "tobit" 0 0 "Gm12002" 12
"ENSMUSG00000086585" "OK" "tobit" 0.554675140856306 0.619039641076782 "Gm16126" 25
"ENSMUSG00000086587" "OK" "tobit" 0.703468437480562 0.751092942678808 "Gm11837" 60
"ENSMUSG00000086589" "OK" "tobit" 0.208811584993929 0.27402414490427 "Gm12915" 21
"ENSMUSG00000086593" "OK" "tobit" 0.288029215331533 0.359781153992025 "Gm16548" 23
"ENSMUSG00000086600" "OK" "tobit" 0.341320813692731 0.414110142148636 "C030005K06Rik" 16
"ENSMUSG00000086606" "OK" "tobit" 0.37548060710483 0.448957845844724 "Gm13205" 46
"ENSMUSG00000086607" "OK" "tobit" 0.0172915088461824 0.0303141704691949 "4930511M06Rik" 75
"ENSMUSG00000086610" "OK" "tobit" 0.690038180664968 0.739443253569045 "Gm15408" 16
"NA.714" NA NA NA NA NA NA
"ENSMUSG00000086628" "OK" "tobit" 0.00264939959902879 0.00546499006306693 "Gm16157" 42
"ENSMUSG00000086629" "OK" "tobit" 0.00371722618939263 0.00745137664118796 "2810403D21Rik" 361
"ENSMUSG00000086636" "OK" "tobit" 0.112661854347238 0.161186172329324 "Gm12949" 74
"ENSMUSG00000086638" "OK" "tobit" 0.0602765649155424 0.0929542278567179 "4930405A21Rik" 14
"ENSMUSG00000086645" "OK" "tobit" 0.129088888358349 0.181774953845046 "Gm15743" 15
"NA.715" NA NA NA NA NA NA
"ENSMUSG00000086657" "OK" "tobit" 0.0446897266178062 0.0711391148832207 "Stamos" 87
"ENSMUSG00000086670" "OK" "tobit" 0.344262518252698 0.417040730228162 "Gm13194" 28
"ENSMUSG00000086674" "OK" "tobit" 6.22509980162478e-32 8.12080920623479e-31 "Zfp286os" 11
"ENSMUSG00000086682" "OK" "tobit" 0.0435285749309268 0.0695491847434667 "Gm16023" 117
"ENSMUSG00000086684" "OK" "tobit" 0.000173865740801492 0.000428247106108721 "Gm12590" 16
"ENSMUSG00000086688" "OK" "tobit" 0.765736985517307 0.804490665247851 "Gm11560" 20
"NA.716" NA NA NA NA NA NA
"NA.717" NA NA NA NA NA NA
"ENSMUSG00000086695" "OK" "tobit" 4.04963950749435e-13 2.16481572323054e-12 "Gm15247" 15
"ENSMUSG00000086697" "OK" "tobit" 0.18122010556312 0.243043220644847 "4933427G23Rik" 14
"ENSMUSG00000086699" "OK" "tobit" 1.95898250893397e-07 6.75248318248551e-07 "Gm16510" 243
"ENSMUSG00000086704" "OK" "tobit" 0.527732908953946 0.594074332877844 "Gm14582" 93
"ENSMUSG00000086707" "OK" "tobit" 0.0107670317824399 0.0196519407820903 "Gm12088" 80
"ENSMUSG00000086714" "OK" "tobit" 0.134224388865388 0.188004291579746 "0610009E02Rik" 70
"ENSMUSG00000086716" "OK" "tobit" 0.0260638221029929 0.0439246762713915 "Gm11629" 16
"ENSMUSG00000086721" "OK" "tobit" 0.498230540368683 0.56649598743498 "Gm13750" 38
"ENSMUSG00000086725" "OK" "tobit" 0.0740563565244316 0.111355018585736 "A630052C17Rik" 73
"ENSMUSG00000086728" "OK" "tobit" 0.0730090244288404 0.109915752013404 "Man2c1os" 44
"ENSMUSG00000086735" "OK" "tobit" 0.122472179294693 0.173599002130288 "Gm13977" 25
"ENSMUSG00000086740" "OK" "tobit" 0.138933339261815 0.193520315226381 "Gm17029" 241
"ENSMUSG00000086743" "OK" "tobit" 7.62208858450646e-56 1.91458168089425e-54 "Hnrnpa1l2-ps" 10
"NA.718" NA NA NA NA NA NA
"NA.719" NA NA NA NA NA NA
"ENSMUSG00000086754" "OK" "tobit" 0.376492781885244 0.449793517214224 "Gm16098" 29
"ENSMUSG00000086765" "OK" "tobit" 3.12864502656125e-243 2.08357242315108e-241 "Gm11827" 18
"ENSMUSG00000086779" "OK" "tobit" 0.953458156008924 0.961771257731906 "Gm13562" 45
"ENSMUSG00000086782" "OK" "tobit" 0.190736167236223 0.253706633995816 "E130102H24Rik" 49
"ENSMUSG00000086784" "OK" "tobit" 0.00244316195336104 0.00507059276689439 "Isoc2a" 126
"ENSMUSG00000086786" "OK" "tobit" 0.328244076632669 0.40100729263356 "Gm15908" 31
"NA.720" NA NA NA NA NA NA
"ENSMUSG00000086798" "OK" "tobit" 0.000469874040684964 0.00109409483544244 "Gm16222" 271
"ENSMUSG00000086805" "OK" "tobit" 0.0368736859737142 0.0599556752855325 "4932443L11Rik" 20
"ENSMUSG00000086813" "OK" "tobit" 0.911495398669003 0.927470120620382 "Gm13657" 48
"ENSMUSG00000086818" "OK" "tobit" 3.33424546991213e-75 1.1292262969681e-73 "Ctrcos" 14
"ENSMUSG00000086819" "OK" "tobit" 0.185027358401375 0.24721264694106 "Gm13613" 87
"ENSMUSG00000086820" "OK" "tobit" 0.589998494149682 0.651443826699579 "Gm11465" 15
"ENSMUSG00000086825" "OK" "tobit" 0.652909139107867 0.707500502827626 "Gm15675" 12
"ENSMUSG00000086826" "OK" "tobit" 0.453926190013074 0.525546392381828 "Gm11739" 83
"ENSMUSG00000086834" "OK" "tobit" 0.778436499613487 0.815426509739857 "Gm14547" 29
"ENSMUSG00000086837" "OK" "tobit" 0.410208626297833 0.483010677276625 "Gm16618" 30
"ENSMUSG00000086841" "OK" "tobit" 2.28761189325943e-22 2.05315110465243e-21 "2410006H16Rik" 444
"NA.721" NA NA NA NA NA NA
"ENSMUSG00000086847" "OK" "tobit" 1.22595716291794e-83 4.5937165560873e-82 "Tbx3os2" 21
"NA.722" NA NA NA NA NA NA
"ENSMUSG00000086849" "OK" "tobit" 0.232607750020976 0.300352980678816 "Gm13840" 38
"ENSMUSG00000086859" "OK" "tobit" 0.00362904351579813 0.00729028386887204 "2810008D09Rik" 403
"ENSMUSG00000086868" "OK" "tobit" 9.68164208213508e-05 0.000247786253837948 "Gm15883" 42
"ENSMUSG00000086869" "OK" "tobit" 6.67964218916986e-13 3.52203355616575e-12 "Gm7809" 216
"ENSMUSG00000086870" "OK" "tobit" 0.244980314818707 0.313598814950603 "Gm15288" 49
"ENSMUSG00000086872" "OK" "tobit" 0.0953193633090872 0.13932238181935 "Gm14225" 14
"ENSMUSG00000086873" "OK" "tobit" 0.000158910443359858 0.00039410585624374 "Gm15672" 12
"ENSMUSG00000086877" "OK" "tobit" 0.52230868504072 0.589097890692053 "A230072C01Rik" 116
"ENSMUSG00000086881" "OK" "tobit" 0.428643375505527 0.501106173606919 "Gm13594" 74
"ENSMUSG00000086882" "OK" "tobit" 8.41599936975542e-193 4.53719693913685e-191 "Gm13352" 10
"ENSMUSG00000086889" "OK" "tobit" 4.68952832554316e-12 2.3395978583525e-11 "Phf2os1" 13
"ENSMUSG00000086891" "OK" "tobit" 0.255469334561205 0.325209939185214 "Gm15963" 55
"ENSMUSG00000086894" "OK" "tobit" 0.473244581398866 0.543387903156478 "Gm15708" 42
"ENSMUSG00000086902" "OK" "tobit" 0.364467605035744 0.437902633400284 "Gm11728" 67
"ENSMUSG00000086906" "OK" "tobit" 0.0377588423543953 0.0612315992753392 "Gm15276" 37
"ENSMUSG00000086907" "OK" "tobit" 0.00138777637983234 0.00299676507089136 "Gm15298" 273
"ENSMUSG00000086914" "OK" "tobit" 0.14867626406017 0.204825622368857 "Gm16124" 47
"ENSMUSG00000086916" "OK" "tobit" 0.205589138863243 0.270399788480823 "Gm15903" 44
"ENSMUSG00000086917" "OK" "tobit" 0.0093073082889029 0.0172156420094656 "Gm11630" 18
"ENSMUSG00000086918" "OK" "tobit" 0.460984692279617 0.532086176276721 "4930429F24Rik" 20
"ENSMUSG00000086919" "OK" "tobit" 0.167917925250942 0.227712107736775 "Gm11497" 150
"ENSMUSG00000086920" "OK" "tobit" 5.51738275865008e-05 0.000145459941325023 "Gm12207" 226
"ENSMUSG00000086924" "OK" "tobit" 0.193518991596081 0.256847765600225 "Gm11766" 22
"ENSMUSG00000086929" "OK" "tobit" 0.636205730571105 0.69300122531455 "Gm11788" 34
"ENSMUSG00000086930" "OK" "tobit" 0.968373841787691 0.973780319270074 "Frs3os" 13
"ENSMUSG00000086935" "OK" "tobit" 0 0 "Gm15956" 10
"ENSMUSG00000086938" "OK" "tobit" 0.481528503257001 0.551285972472868 "4930481A15Rik" 43
"ENSMUSG00000086942" "OK" "tobit" 0.137012260388275 0.191266895116625 "Gm15489" 44
"ENSMUSG00000086944" "OK" "tobit" 0.0410468098268177 0.0659752959809595 "Gm15859" 127
"ENSMUSG00000086946" "OK" "tobit" 0.492926246894156 0.561956485166681 "Gm15527" 36
"ENSMUSG00000086948" "OK" "tobit" 0.641758241077516 0.697850447384648 "Gm14697" 22
"ENSMUSG00000086961" "OK" "tobit" 5.47128707381455e-267 3.94181364181639e-265 "Gm12946" 10
"ENSMUSG00000086965" "OK" "tobit" 0.482500522834658 0.552164670873495 "Gm16314" 43
"ENSMUSG00000086967" "OK" "tobit" 0.214050114725095 0.279648394196568 "4930566F21Rik" 145
"ENSMUSG00000086968" "OK" "tobit" 0.00303364532641005 0.0061899174077754 "4933431E20Rik" 170
"ENSMUSG00000086993" "OK" "tobit" 0.26276123504613 0.333154593670999 "Rsf1os2" 25
"ENSMUSG00000086997" "OK" "tobit" 0.256989732567141 0.326830398875807 "Gm12981" 19
"NA.723" NA NA NA NA NA NA
"ENSMUSG00000087004" "OK" "tobit" 0.211383513763662 0.276643439282804 "Gm14154" 16
"NA.724" NA NA NA NA NA NA
"ENSMUSG00000087020" "OK" "tobit" 0.173968645877911 0.23461667235406 "Gm16283" 28
"ENSMUSG00000087028" "OK" "tobit" 0.0564640264108393 0.0875946773624158 "Gm13387" 23
"ENSMUSG00000087037" "OK" "tobit" 0.0517453495858746 0.0809798371777362 "4930432L08Rik" 16
"ENSMUSG00000087047" "OK" "tobit" 9.86175934274136e-12 4.79622232532834e-11 "1700110K17Rik" 131
"ENSMUSG00000087049" "OK" "tobit" 0.535490759957472 0.601653685781947 "Bach2it1" 14
"ENSMUSG00000087050" "OK" "tobit" 0.294929225141053 0.366781343153055 "Dhrs13os" 12
"ENSMUSG00000087060" "OK" "tobit" 0.0010174462322648 0.00224259807834752 "Eldr" 100
"ENSMUSG00000087070" "OK" "tobit" 0.106030089041172 0.152988339672514 "Gm12505" 32
"ENSMUSG00000087072" "OK" "tobit" 0.437280024297706 0.509370629656026 "Recql5os1" 20
"ENSMUSG00000087074" "OK" "tobit" 0.705315113669881 0.752861778683252 "Gm14249" 23
"ENSMUSG00000087077" "OK" "tobit" 0.157551691402372 0.21551689900126 "Gm12480" 57
"ENSMUSG00000087088" "OK" "tobit" 0.689071642250329 0.738550697080255 "Gm16638" 26
"ENSMUSG00000087107" "OK" "tobit" 0.217791783110757 0.283648295998808 "AI662270" 23
"ENSMUSG00000087113" "OK" "tobit" 0.031529670332049 0.0521273886265752 "Gm11714" 92
"ENSMUSG00000087120" "OK" "tobit" 0.266845463257709 0.337361457496585 "Gm12279" 63
"ENSMUSG00000087121" "OK" "tobit" 0.366791308345363 0.439998324221795 "Gm7847" 34
"ENSMUSG00000087128" "OK" "tobit" 0.152979236053435 0.209987086814493 "Gm12655" 21
"ENSMUSG00000087132" "OK" "tobit" 0.152827486896716 0.209815129260541 "A930001C03Rik" 68
"ENSMUSG00000087138" "OK" "tobit" 0.0131556844966111 0.0236253794778253 "Gm15545" 199
"ENSMUSG00000087141" "OK" "tobit" 6.77048651468047e-06 1.98696947990528e-05 "Plcxd2" 383
"NA.725" NA NA NA NA NA NA
"ENSMUSG00000087143" "OK" "tobit" 0.278107327098043 0.349471392339884 "A830082K12Rik" 11
"ENSMUSG00000087150" "OK" "tobit" 0.777595166337227 0.814652877681608 "BC064078" 24
"ENSMUSG00000087151" "OK" "tobit" 0.164389485725661 0.223520060800525 "Gm14022" 57
"ENSMUSG00000087153" "OK" "tobit" 1.95602234284306e-17 1.3712054017719e-16 "Gm6483" 435
"ENSMUSG00000087157" "OK" "tobit" 0.21243948324464 0.277763353887193 "Sox5os2" 35
"ENSMUSG00000087159" "OK" "tobit" 1.22594376896765e-23 1.16284911658512e-22 "Gm15246" 17
"NA.726" NA NA NA NA NA NA
"ENSMUSG00000087165" "OK" "tobit" 0.6979956624309 0.746506831952076 "2010001A14Rik" 115
"ENSMUSG00000087168" "OK" "tobit" 0.664499523717138 0.717313726821265 "Gm15983" 11
"ENSMUSG00000087174" "OK" "tobit" 2.80498900039944e-06 8.59112573069201e-06 "5530601H04Rik" 235
"ENSMUSG00000087176" "OK" "tobit" 0.516514372340141 0.583850577777153 "D230022J07Rik" 17
"ENSMUSG00000087177" "OK" "tobit" 0.00217614756127933 0.00455399245395793 "E130307A14Rik" 83
"ENSMUSG00000087178" "OK" "tobit" 0.00627811134314781 0.0120338692452404 "A230056P14Rik" 55
"ENSMUSG00000087179" "OK" "tobit" 7.5705052512931e-06 2.21062100650324e-05 "Gm14230" 320
"ENSMUSG00000087180" "OK" "tobit" 0.0761121753696353 0.114089084509998 "Gm11924" 23
"ENSMUSG00000087197" "OK" "tobit" 0.717029220696076 0.762654506244249 "Gm13780" 16
"ENSMUSG00000087198" "OK" "tobit" 0.668511594655891 0.720698302427648 "Gm13097" 19
"ENSMUSG00000087201" "OK" "tobit" 0.365413505308169 0.438691959457546 "Gm15261" 64
"ENSMUSG00000087213" "OK" "tobit" 0.150179755399506 0.206663407109062 "2810408I11Rik" 216
"ENSMUSG00000087222" "OK" "tobit" 0.237259079734943 0.305116139050616 "E030042O20Rik" 22
"NA.727" NA NA NA NA NA NA
"ENSMUSG00000087231" "OK" "tobit" 0.039098469770799 0.0631713298539413 "E230016M11Rik" 142
"ENSMUSG00000087241" "OK" "tobit" 0.00598334179142134 0.0115316108212583 "Gm11844" 42
"ENSMUSG00000087249" "OK" "tobit" 0.915870141328489 0.9310249961555 "Gm16062" 67
"ENSMUSG00000087258" "OK" "tobit" 1.09690080329864e-23 1.0435700919738e-22 "Gm15461" 23
"ENSMUSG00000087259" "OK" "tobit" 2.92254349015234e-13 1.58258675500221e-12 "2610035D17Rik" 52
"ENSMUSG00000087260" "OK" "tobit" 4.18921454218668e-18 3.05845465194191e-17 "Lamtor5" 447
"ENSMUSG00000087266" "OK" "tobit" 0.335946924505572 0.408685144939237 "Gm15991" 14
"ENSMUSG00000087267" "OK" "tobit" 0.0474269431880158 0.0749692878757406 "4933427J07Rik" 302
"ENSMUSG00000087269" "OK" "tobit" 0.401274013774324 0.474216605899421 "D330023K18Rik" 165
"ENSMUSG00000087272" "OK" "tobit" 0.993377493871915 0.99456972256142 "Gm15409" 18
"ENSMUSG00000087283" "OK" "tobit" 5.00804328303858e-08 1.8205845421138e-07 "Gm13580" 84
"ENSMUSG00000087286" "OK" "tobit" 0.934242890191809 0.946363507991319 "Gm9013" 69
"ENSMUSG00000087299" "OK" "tobit" 5.41675396224294e-49 1.18421448691794e-47 "Gm12953" 10
"ENSMUSG00000087300" "OK" "tobit" 0.891561272449164 0.911221939605655 "Gm16725" 10
"ENSMUSG00000087303" "OK" "tobit" 0.494590353843129 0.563245948298146 "Lipo2" 97
"ENSMUSG00000087305" "OK" "tobit" 0.0174803930208944 0.03061821520402 "A430035B10Rik" 63
"ENSMUSG00000087306" "OK" "tobit" 1.78297533914324e-05 4.97362884995079e-05 "A230004M16Rik" 213
"ENSMUSG00000087308" "OK" "tobit" 3.24851525094455e-75 1.10373824138791e-73 "Gm16195" 53
"NA.728" NA NA NA NA NA NA
"ENSMUSG00000087331" "OK" "tobit" 0.53980466850436 0.605256366425729 "1810021B22Rik" 63
"ENSMUSG00000087334" "OK" "tobit" 0.23330472888924 0.301081253288915 "AW495222" 33
"ENSMUSG00000087336" "OK" "tobit" 0.566502063539711 0.630286235231252 "Gm15860" 56
"ENSMUSG00000087338" "OK" "tobit" 0.913677847833458 0.929469337206383 "Scpep1os" 119
"ENSMUSG00000087339" "OK" "tobit" 0.128488569490719 0.181010028124423 "Gm11586" 58
"ENSMUSG00000087347" "OK" "tobit" 0.653097711039417 0.707656461578805 "1700047K16Rik" 22
"ENSMUSG00000087351" "OK" "tobit" 0.0161846040009187 0.0285663667499512 "Gm11464" 76
"NA.729" NA NA NA NA NA NA
"ENSMUSG00000087357" "OK" "tobit" 0.992433679012852 0.993938696597605 "Gm12498" 27
"NA.730" NA NA NA NA NA NA
"ENSMUSG00000087362" "OK" "tobit" 0.160123565224484 0.218582250349503 "Gm13710" 14
"NA.731" NA NA NA NA NA NA
"ENSMUSG00000087366" "OK" "tobit" 0.000868165185892874 0.00193617816186887 "Junos" 32
"ENSMUSG00000087368" "OK" "tobit" 0.602938309025126 0.662822319187699 "BC065397" 87
"ENSMUSG00000087370" "OK" "tobit" 0.116296074210964 0.16583830645468 "Tmem170b" 347
"ENSMUSG00000087371" "OK" "tobit" 0.0874416443654596 0.128990522717154 "Gm15541" 295
"ENSMUSG00000087373" "OK" "tobit" 0.478476700334732 0.548204113076876 "Gm15892" 23
"ENSMUSG00000087377" "OK" "tobit" 0.134250280527985 0.188023941536499 "AV099323" 139
"ENSMUSG00000087380" "OK" "tobit" 6.49035010335178e-08 2.33217069005046e-07 "2210408F21Rik" 57
"ENSMUSG00000087381" "OK" "tobit" 0.381597380217689 0.454967087505724 "Gm16008" 81
"ENSMUSG00000087385" "OK" "tobit" 0.333505632164164 0.406339016819279 "AA415398" 63
"ENSMUSG00000087387" "OK" "tobit" 0.212211170406123 0.277543283351518 "Gm15420" 47
"NA.732" NA NA NA NA NA NA
"ENSMUSG00000087395" "OK" "tobit" 0.914662307012166 0.930155437484472 "Gm12705" 104
"ENSMUSG00000087396" "OK" "tobit" 0.000187165306095909 0.000459150302061624 "4933407K13Rik" 89
"ENSMUSG00000087397" "OK" "tobit" 0.421035762030797 0.493632430519131 "Rapgef3os2" 28
"NA.733" NA NA NA NA NA NA
"ENSMUSG00000087403" "OK" "tobit" 0.000186186789786652 0.000456962003424965 "Kantr" 247
"ENSMUSG00000087406" "OK" "tobit" 0.00123665062626198 0.00268726520787665 "E130215H24Rik" 61
"ENSMUSG00000087408" "OK" "tobit" 0.308510821481966 0.380536694201491 "Cers1" 41
"ENSMUSG00000087412" "OK" "tobit" 0.0485503516554338 0.0765770796834139 "Gm15501" 269
"ENSMUSG00000087413" "OK" "tobit" 0.0293740149223714 0.0488847266400238 "Gm11266" 169
"ENSMUSG00000087424" "OK" "tobit" 0.0252788368494778 0.0426879995806758 "5730405O15Rik" 102
"ENSMUSG00000087433" "OK" "tobit" 0.322991067580465 0.395657193071363 "Gm14167" 65
"ENSMUSG00000087436" "OK" "tobit" 0.355625738742813 0.428774376926335 "Gm16156" 24
"ENSMUSG00000087439" "OK" "tobit" 0.115256422758041 0.164459335678336 "Gm15788" 84
